datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day,weekday,month,CO(GT)_rolling3,NOx(GT)_rolling3,NO2(GT)_rolling3,C6H6(GT)_rolling3,CO(GT)_lag1,NOx(GT)_lag1,NO2(GT)_lag1,C6H6(GT)_lag1
2004-03-30 02:00:00,0.7,900.0,32.0,1.7,563.0,46.0,1402.0,73.0,1130.0,618.0,10.5,42.9,0.5442,2.0,30.0,1.0,3.0,0.8000000000000003,48.0,71.66666666666667,2.0333333333333354,0.7,41.0,66.0,1.8
2004-03-30 06:00:00,1.1,1054.0,86.0,5.3,779.0,111.0,1080.0,98.0,1266.0,1013.0,11.3,40.3,0.5376,6.0,30.0,1.0,3.0,0.9000000000000005,68.0,79.33333333333333,2.966666666666669,0.7,52.0,71.0,2.3
2004-03-30 07:00:00,2.6,1343.0,294.0,13.4,1096.0,191.0,839.0,115.0,1587.0,1311.0,11.9,38.4,0.5341,7.0,30.0,1.0,3.0,1.466666666666667,118.0,94.66666666666667,7.000000000000003,1.1,111.0,98.0,5.3
2004-03-30 08:00:00,4.0,1584.0,664.0,23.8,1399.0,244.0,642.0,130.0,1947.0,1675.0,13.3,35.6,0.5416,8.0,30.0,1.0,3.0,2.566666666666667,182.0,114.33333333333333,14.16666666666667,2.6,191.0,115.0,13.4
2004-03-30 09:00:00,4.2,1556.0,695.0,21.5,1337.0,283.0,674.0,150.0,1852.0,1689.0,16.3,28.8,0.5305,9.0,30.0,1.0,3.0,3.6,239.33333333333334,131.66666666666666,19.56666666666667,4.0,244.0,130.0,23.8
2004-03-30 10:00:00,4.7,1565.0,735.0,21.0,1324.0,320.0,695.0,159.0,1872.0,1688.0,17.9,28.2,0.5741,10.0,30.0,1.0,3.0,4.3,282.3333333333333,146.33333333333334,22.100000000000005,4.2,283.0,150.0,21.5
2004-03-30 11:00:00,3.9,1429.0,649.0,18.4,1251.0,249.0,734.0,146.0,1754.0,1548.0,18.3,26.6,0.5529,11.0,30.0,1.0,3.0,4.266666666666667,284.0,151.66666666666666,20.3,4.7,320.0,159.0,21.0
2004-03-30 12:00:00,3.7,1419.0,586.0,18.9,1267.0,219.0,742.0,138.0,1763.0,1490.0,20.8,22.5,0.5463,12.0,30.0,1.0,3.0,4.1000000000000005,262.6666666666667,147.66666666666666,19.433333333333334,3.9,249.0,146.0,18.4
2004-03-30 13:00:00,3.4,1373.0,546.0,17.1,1213.0,200.0,791.0,128.0,1711.0,1354.0,22.4,20.0,0.5352,13.0,30.0,1.0,3.0,3.6666666666666665,222.66666666666666,137.33333333333334,18.133333333333336,3.7,219.0,138.0,18.9
2004-03-30 14:00:00,2.2,1185.0,245.0,10.4,992.0,138.0,942.0,97.0,1448.0,1014.0,20.9,21.7,0.5295,14.0,30.0,1.0,3.0,3.1,185.66666666666666,121.0,15.466666666666669,3.4,200.0,128.0,17.1
2004-03-30 15:00:00,1.9,1122.0,178.0,8.0,897.0,118.0,991.0,91.0,1372.0,831.0,19.1,26.5,0.579,15.0,30.0,1.0,3.0,2.5,152.0,105.33333333333333,11.833333333333336,2.2,138.0,97.0,10.4
2004-03-30 16:00:00,1.6,1085.0,130.0,6.2,820.0,99.0,1060.0,81.0,1325.0,699.0,18.1,30.6,0.6295,16.0,30.0,1.0,3.0,1.9000000000000001,118.33333333333333,89.66666666666667,8.200000000000003,1.9,118.0,91.0,8.0
2004-03-30 17:00:00,2.1,1249.0,151.0,9.7,968.0,112.0,874.0,99.0,1527.0,926.0,17.3,34.7,0.6788,17.0,30.0,1.0,3.0,1.8666666666666665,109.66666666666667,90.33333333333333,7.966666666666669,1.6,99.0,81.0,6.2
2004-03-30 18:00:00,2.2,1236.0,272.0,9.6,962.0,117.0,853.0,101.0,1532.0,928.0,15.8,40.4,0.7228,18.0,30.0,1.0,3.0,1.9666666666666668,109.33333333333333,93.66666666666667,8.500000000000002,2.1,112.0,99.0,9.7
2004-03-30 19:00:00,2.7,1334.0,301.0,11.9,1047.0,129.0,815.0,106.0,1638.0,1038.0,15.9,42.0,0.7541,19.0,30.0,1.0,3.0,2.3333333333333335,119.33333333333333,102.0,10.400000000000004,2.2,117.0,101.0,9.6
2004-03-30 20:00:00,2.4,1264.0,237.0,8.7,928.0,132.0,884.0,102.0,1534.0,1035.0,15.9,43.5,0.779,20.0,30.0,1.0,3.0,2.4333333333333336,126.0,103.0,10.06666666666667,2.7,129.0,106.0,11.9
2004-03-30 21:00:00,1.3,1073.0,95.0,4.7,746.0,73.0,1072.0,84.0,1360.0,789.0,15.0,46.1,0.7833,21.0,30.0,1.0,3.0,2.1333333333333333,111.33333333333333,97.33333333333333,8.433333333333335,2.4,132.0,102.0,8.7
2004-03-30 22:00:00,1.2,1053.0,68.0,3.8,701.0,68.0,1147.0,81.0,1323.0,692.0,15.1,44.6,0.7574,22.0,30.0,1.0,3.0,1.6333333333333335,91.0,89.0,5.733333333333337,1.3,73.0,84.0,4.7
2004-03-30 23:00:00,1.5,1098.0,101.0,4.7,747.0,80.0,1094.0,91.0,1360.0,764.0,14.9,43.5,0.7302,23.0,30.0,1.0,3.0,1.3333333333333333,73.66666666666667,85.33333333333333,4.400000000000003,1.2,68.0,81.0,3.8
2004-03-31 00:00:00,1.3,1029.0,81.0,3.8,702.0,68.0,1180.0,82.0,1287.0,639.0,14.8,41.0,0.685,0.0,31.0,2.0,3.0,1.3333333333333333,72.0,84.66666666666667,4.100000000000003,1.5,80.0,91.0,4.7
2004-03-31 01:00:00,1.0,973.0,50.0,2.7,631.0,44.0,1287.0,64.0,1240.0,541.0,14.8,40.8,0.6814,1.0,31.0,2.0,3.0,1.2666666666666666,64.0,79.0,3.7333333333333365,1.3,68.0,82.0,3.8
2004-03-31 02:00:00,0.9,972.0,66.0,2.8,639.0,47.0,1222.0,70.0,1256.0,678.0,14.8,40.8,0.6834,2.0,31.0,2.0,3.0,1.0666666666666667,53.0,72.0,3.1000000000000028,1.0,44.0,64.0,2.7
2004-03-31 05:00:00,0.6,909.0,31.0,1.5,545.0,44.0,1473.0,58.0,1131.0,436.0,14.6,36.0,0.5947,5.0,31.0,2.0,3.0,0.5333333333333333,29.5,42.0,1.100000000000003,0.5,15.0,26.0,0.8
2004-03-31 06:00:00,1.0,1038.0,57.0,3.5,684.0,85.0,1220.0,93.0,1279.0,688.0,14.4,38.5,0.6291,6.0,31.0,2.0,3.0,0.7000000000000001,48.0,59.0,1.9333333333333362,0.6,44.0,58.0,1.5
2004-03-31 07:00:00,3.1,1636.0,342.0,15.6,1168.0,207.0,721.0,110.0,1926.0,1438.0,13.8,58.2,0.9129,7.0,31.0,2.0,3.0,1.5666666666666667,112.0,87.0,6.86666666666667,1.0,85.0,93.0,3.5
2004-03-31 08:00:00,4.1,1580.0,644.0,19.9,1295.0,230.0,639.0,115.0,1957.0,1489.0,13.2,61.1,0.9256,8.0,31.0,2.0,3.0,2.733333333333333,174.0,106.0,13.000000000000002,3.1,207.0,110.0,15.6
2004-03-31 09:00:00,2.2,1262.0,216.0,8.6,924.0,181.0,872.0,125.0,1576.0,1093.0,10.4,74.4,0.9384,9.0,31.0,2.0,3.0,3.1333333333333333,206.0,116.66666666666667,14.700000000000003,4.1,230.0,115.0,19.9
2004-03-31 10:00:00,1.7,1197.0,117.0,6.5,837.0,144.0,957.0,118.0,1498.0,965.0,11.5,71.0,0.9582,10.0,31.0,2.0,3.0,2.6666666666666665,185.0,119.33333333333333,11.66666666666667,2.2,181.0,125.0,8.6
2004-03-31 11:00:00,1.9,1277.0,156.0,7.7,886.0,140.0,902.0,109.0,1579.0,1004.0,12.2,70.0,0.9924,11.0,31.0,2.0,3.0,1.9333333333333333,155.0,117.33333333333333,7.600000000000002,1.7,144.0,118.0,6.5
2004-03-31 12:00:00,2.9,1430.0,332.0,11.3,1025.0,204.0,779.0,123.0,1772.0,1166.0,12.3,73.3,1.0442,12.0,31.0,2.0,3.0,2.1666666666666665,162.66666666666666,116.66666666666667,8.500000000000002,1.9,140.0,109.0,7.7
2004-03-31 13:00:00,2.2,1242.0,232.0,9.1,944.0,149.0,846.0,114.0,1638.0,991.0,11.3,78.1,1.0411,13.0,31.0,2.0,3.0,2.3333333333333335,164.33333333333334,115.33333333333333,9.366666666666669,2.9,204.0,123.0,11.3
2004-03-31 14:00:00,2.6,1349.0,295.0,11.2,1023.0,171.0,804.0,114.0,1748.0,1054.0,13.6,69.2,1.0746,14.0,31.0,2.0,3.0,2.566666666666667,174.66666666666666,117.0,10.533333333333337,2.2,149.0,114.0,9.1
2004-03-31 15:00:00,3.1,1390.0,386.0,13.5,1100.0,195.0,755.0,119.0,1799.0,1192.0,14.9,59.3,0.9974,15.0,31.0,2.0,3.0,2.6333333333333333,171.66666666666666,115.66666666666667,11.266666666666671,2.6,171.0,114.0,11.2
2004-03-31 16:00:00,2.3,1224.0,278.0,10.1,980.0,152.0,850.0,111.0,1637.0,1055.0,15.7,50.9,0.8997,16.0,31.0,2.0,3.0,2.6666666666666665,172.66666666666666,114.66666666666667,11.600000000000001,3.1,195.0,119.0,13.5
2004-03-31 17:00:00,2.4,1253.0,263.0,11.3,1026.0,128.0,810.0,103.0,1681.0,1048.0,15.2,52.9,0.9087,17.0,31.0,2.0,3.0,2.6,158.33333333333334,111.0,11.633333333333338,2.3,152.0,111.0,10.1
2004-03-31 18:00:00,2.8,1312.0,322.0,11.8,1041.0,121.0,821.0,103.0,1712.0,1073.0,15.5,50.8,0.8881,18.0,31.0,2.0,3.0,2.5,133.66666666666666,105.66666666666667,11.06666666666667,2.4,128.0,103.0,11.3
2004-03-31 19:00:00,2.7,1254.0,226.0,11.5,1033.0,142.0,819.0,107.0,1669.0,1068.0,14.3,52.9,0.8581,19.0,31.0,2.0,3.0,2.6333333333333333,130.33333333333334,104.33333333333333,11.533333333333337,2.8,121.0,103.0,11.8
2004-03-31 20:00:00,2.3,1198.0,221.0,9.3,953.0,131.0,882.0,105.0,1588.0,1019.0,13.2,56.0,0.8446,20.0,31.0,2.0,3.0,2.5999999999999996,131.33333333333334,105.0,10.866666666666669,2.7,142.0,107.0,11.5
2004-03-31 21:00:00,1.5,1060.0,109.0,5.5,787.0,81.0,1044.0,91.0,1418.0,833.0,12.6,57.0,0.8315,21.0,31.0,2.0,3.0,2.1666666666666665,118.0,101.0,8.766666666666671,2.3,131.0,105.0,9.3
2004-03-31 22:00:00,1.4,1050.0,105.0,5.1,769.0,60.0,1078.0,79.0,1409.0,759.0,12.3,57.8,0.8224,22.0,31.0,2.0,3.0,1.7333333333333332,90.66666666666667,91.66666666666667,6.633333333333336,1.5,81.0,91.0,5.5
2004-03-31 23:00:00,1.2,1029.0,84.0,4.8,754.0,57.0,1098.0,79.0,1395.0,749.0,12.0,58.4,0.8164,23.0,31.0,2.0,3.0,1.3666666666666665,66.0,83.0,5.133333333333336,1.4,60.0,79.0,5.1
2004-04-01 00:00:00,1.6,1143.0,106.0,6.3,825.0,96.0,986.0,86.0,1477.0,978.0,12.0,61.6,0.8593,0.0,1.0,3.0,4.0,1.4000000000000001,71.0,81.33333333333333,5.400000000000003,1.2,57.0,79.0,4.8
2004-04-01 01:00:00,1.2,1044.0,100.0,5.1,770.0,85.0,1031.0,70.0,1425.0,944.0,11.5,63.9,0.8652,1.0,1.0,3.0,4.0,1.3333333333333333,79.33333333333333,78.33333333333333,5.400000000000003,1.6,96.0,86.0,6.3
2004-04-01 02:00:00,1.1,1034.0,71.0,4.1,716.0,50.0,1085.0,55.0,1405.0,891.0,10.7,67.2,0.863,2.0,1.0,3.0,4.0,1.3,77.0,70.33333333333333,5.166666666666669,1.2,85.0,70.0,5.1
2004-04-01 05:00:00,0.9,996.0,45.0,2.9,648.0,64.0,1176.0,50.0,1340.0,852.0,11.0,63.7,0.8325,5.0,1.0,3.0,4.0,0.8333333333333334,60.5,49.5,3.1000000000000028,0.7,57.0,49.0,2.4
2004-04-01 06:00:00,1.7,1154.0,134.0,7.4,876.0,153.0,1002.0,67.0,1561.0,987.0,9.6,68.8,0.8243,6.0,1.0,3.0,4.0,1.0999999999999999,91.33333333333333,55.333333333333336,4.233333333333337,0.9,64.0,50.0,2.9
2004-04-01 07:00:00,4.2,1510.0,505.0,19.8,1291.0,342.0,675.0,94.0,1949.0,1435.0,9.5,69.6,0.8273,7.0,1.0,3.0,4.0,2.2666666666666666,186.33333333333334,70.33333333333333,10.033333333333337,1.7,153.0,67.0,7.4
2004-04-01 08:00:00,6.2,1722.0,1042.0,31.9,1595.0,378.0,539.0,119.0,2439.0,1798.0,11.9,60.9,0.8455,8.0,1.0,3.0,4.0,4.033333333333334,291.0,93.33333333333333,19.700000000000003,4.2,342.0,94.0,19.8
2004-04-01 09:00:00,4.6,1512.0,737.0,21.0,1323.0,304.0,631.0,139.0,2001.0,1677.0,16.2,48.6,0.8892,9.0,1.0,3.0,4.0,5.0,341.3333333333333,117.33333333333333,24.233333333333338,6.2,378.0,119.0,31.9
2004-04-01 10:00:00,2.8,1258.0,375.0,11.7,1040.0,192.0,800.0,113.0,1701.0,1282.0,19.2,39.6,0.8693,10.0,1.0,3.0,4.0,4.533333333333333,291.3333333333333,123.66666666666667,21.533333333333335,4.6,304.0,139.0,21.0
2004-04-01 11:00:00,1.6,1094.0,124.0,6.8,850.0,130.0,970.0,88.0,1489.0,871.0,19.7,38.4,0.8743,11.0,1.0,3.0,4.0,3.0,208.66666666666666,113.33333333333333,13.16666666666667,2.8,192.0,113.0,11.7
2004-04-01 12:00:00,1.7,1129.0,137.0,7.4,875.0,106.0,974.0,73.0,1524.0,759.0,20.6,36.7,0.8797,12.0,1.0,3.0,4.0,2.033333333333333,142.66666666666666,91.33333333333333,8.633333333333336,1.6,130.0,88.0,6.8
2004-04-01 13:00:00,1.7,1125.0,179.0,8.6,924.0,102.0,937.0,73.0,1542.0,790.0,21.8,33.9,0.8771,13.0,1.0,3.0,4.0,1.6666666666666667,112.66666666666667,78.0,7.600000000000004,1.7,106.0,73.0,7.4
2004-04-01 18:00:00,4.2,1529.0,589.0,21.2,1331.0,211.0,700.0,132.0,2028.0,1399.0,22.8,32.1,0.8814,18.0,1.0,3.0,4.0,3.266666666666667,168.33333333333334,110.33333333333333,18.800000000000004,3.3,163.0,106.0,16.4
2004-04-01 19:00:00,5.5,1592.0,840.0,25.0,1429.0,267.0,624.0,164.0,2089.0,1644.0,20.8,36.7,0.8878,19.0,1.0,3.0,4.0,4.333333333333333,213.66666666666666,134.0,20.86666666666667,4.2,211.0,132.0,21.2
2004-04-01 20:00:00,4.9,1536.0,655.0,20.2,1302.0,269.0,666.0,161.0,1922.0,1599.0,18.3,40.9,0.8493,20.0,1.0,3.0,4.0,4.866666666666666,249.0,152.33333333333334,22.133333333333336,5.5,267.0,164.0,25.0
2004-04-01 21:00:00,2.5,1192.0,254.0,10.8,1007.0,154.0,827.0,124.0,1604.0,1223.0,16.8,44.0,0.8341,21.0,1.0,3.0,4.0,4.3,230.0,149.66666666666666,18.666666666666668,4.9,269.0,161.0,20.2
2004-04-01 22:00:00,2.0,1186.0,188.0,9.9,976.0,127.0,844.0,113.0,1570.0,1200.0,15.8,48.0,0.8569,22.0,1.0,3.0,4.0,3.1333333333333333,183.33333333333334,132.66666666666666,13.633333333333338,2.5,154.0,124.0,10.8
2004-04-01 23:00:00,2.0,1203.0,120.0,8.5,920.0,122.0,898.0,103.0,1529.0,1118.0,14.9,52.0,0.8757,23.0,1.0,3.0,4.0,2.1666666666666665,134.33333333333334,113.33333333333333,9.733333333333336,2.0,127.0,113.0,9.9
2004-04-02 00:00:00,2.0,1139.0,157.0,8.0,899.0,126.0,921.0,104.0,1514.0,1067.0,14.1,54.4,0.8701,0.0,2.0,4.0,4.0,2.0,125.0,106.66666666666667,8.800000000000004,2.0,122.0,103.0,8.5
2004-04-02 01:00:00,1.3,1072.0,88.0,5.6,795.0,84.0,986.0,93.0,1442.0,1048.0,13.3,58.8,0.8922,1.0,2.0,4.0,4.0,1.7666666666666666,110.66666666666667,100.0,7.366666666666671,2.0,126.0,104.0,8.0
2004-04-02 02:00:00,1.0,954.0,68.0,3.2,667.0,58.0,1180.0,60.0,1350.0,718.0,13.3,60.9,0.9229,2.0,2.0,4.0,4.0,1.4333333333333333,89.33333333333333,85.66666666666667,5.600000000000004,1.3,84.0,93.0,5.6
2004-04-02 06:00:00,1.1,1067.0,93.0,4.3,727.0,91.0,1055.0,82.0,1448.0,903.0,11.4,71.8,0.9671,6.0,2.0,4.0,4.0,0.9000000000000001,61.333333333333336,66.66666666666667,3.2333333333333365,0.7,56.0,66.0,2.6
2004-04-02 07:00:00,2.6,1386.0,284.0,13.0,1083.0,159.0,798.0,109.0,1833.0,1159.0,11.9,73.7,1.0254,7.0,2.0,4.0,4.0,1.4666666666666668,102.0,85.66666666666667,6.633333333333336,1.1,91.0,82.0,4.3
2004-04-02 08:00:00,3.9,1474.0,486.0,20.3,1306.0,190.0,634.0,114.0,2060.0,1365.0,12.6,70.2,1.0221,8.0,2.0,4.0,4.0,2.533333333333333,146.66666666666666,101.66666666666667,12.533333333333337,2.6,159.0,109.0,13.0
2004-04-02 09:00:00,5.0,1569.0,798.0,20.7,1316.0,249.0,634.0,139.0,2054.0,1510.0,13.6,65.3,1.0136,9.0,2.0,4.0,4.0,3.8333333333333335,199.33333333333334,120.66666666666667,18.000000000000004,3.9,190.0,114.0,20.3
2004-04-02 10:00:00,3.3,1375.0,524.0,15.9,1177.0,196.0,706.0,127.0,1898.0,1386.0,16.9,52.3,1.0013,10.0,2.0,4.0,4.0,4.066666666666666,211.66666666666666,126.66666666666667,18.966666666666672,5.0,249.0,139.0,20.7
2004-04-02 11:00:00,2.9,1328.0,468.0,14.2,1123.0,180.0,738.0,127.0,1821.0,1368.0,19.4,44.1,0.9855,11.0,2.0,4.0,4.0,3.733333333333333,208.33333333333334,131.0,16.933333333333334,3.3,196.0,127.0,15.9
2004-04-02 12:00:00,3.1,1341.0,454.0,15.9,1176.0,167.0,748.0,135.0,1825.0,1347.0,22.9,33.8,0.9322,12.0,2.0,4.0,4.0,3.1,181.0,129.66666666666666,15.333333333333336,2.9,180.0,127.0,14.2
2004-04-02 13:00:00,3.0,1297.0,461.0,16.1,1183.0,159.0,765.0,130.0,1773.0,1242.0,23.6,31.3,0.9001,13.0,2.0,4.0,4.0,3.0,168.66666666666666,130.66666666666666,15.400000000000004,3.1,167.0,135.0,15.9
2004-04-02 14:00:00,2.7,1303.0,391.0,14.7,1139.0,152.0,790.0,126.0,1761.0,1138.0,24.7,30.5,0.9371,14.0,2.0,4.0,4.0,2.9333333333333336,159.33333333333334,130.33333333333334,15.566666666666668,3.0,159.0,130.0,16.1
2004-04-02 15:00:00,2.7,1281.0,337.0,14.0,1116.0,149.0,809.0,121.0,1703.0,1080.0,26.1,27.3,0.9101,15.0,2.0,4.0,4.0,2.8000000000000003,153.33333333333334,125.66666666666667,14.933333333333337,2.7,152.0,126.0,14.7
2004-04-02 16:00:00,2.6,1248.0,297.0,13.6,1103.0,143.0,872.0,122.0,1632.0,1002.0,27.6,22.8,0.8288,16.0,2.0,4.0,4.0,2.6666666666666665,148.0,123.0,14.100000000000001,2.7,149.0,121.0,14.0
2004-04-02 17:00:00,3.7,1382.0,588.0,19.7,1288.0,185.0,778.0,138.0,1799.0,1212.0,26.9,22.3,0.7792,17.0,2.0,4.0,4.0,3.0,159.0,127.0,15.766666666666671,2.6,143.0,122.0,13.6
2004-04-02 18:00:00,4.5,1491.0,721.0,23.3,1385.0,223.0,685.0,165.0,1915.0,1486.0,24.3,30.1,0.9012,18.0,2.0,4.0,4.0,3.6,183.66666666666666,141.66666666666666,18.86666666666667,3.7,185.0,138.0,19.7
2004-04-02 19:00:00,4.7,1620.0,710.0,24.1,1407.0,215.0,641.0,154.0,2052.0,1567.0,21.2,40.1,0.9978,19.0,2.0,4.0,4.0,4.3,207.66666666666666,152.33333333333334,22.36666666666667,4.5,223.0,165.0,23.3
2004-04-02 20:00:00,5.5,1693.0,787.0,25.4,1439.0,271.0,618.0,168.0,2083.0,1723.0,19.4,42.5,0.9483,20.0,2.0,4.0,4.0,4.8999999999999995,236.33333333333334,162.33333333333334,24.26666666666667,4.7,215.0,154.0,24.1
2004-04-02 21:00:00,3.0,1374.0,415.0,14.1,1121.0,180.0,771.0,146.0,1685.0,1399.0,18.5,43.0,0.9074,21.0,2.0,4.0,4.0,4.3999999999999995,222.0,156.0,21.200000000000006,5.5,271.0,168.0,25.4
2004-04-02 22:00:00,1.9,1287.0,245.0,10.1,982.0,115.0,841.0,124.0,1582.0,1291.0,17.8,47.0,0.9467,22.0,2.0,4.0,4.0,3.466666666666667,188.66666666666666,146.0,16.533333333333335,3.0,180.0,146.0,14.1
2004-04-02 23:00:00,2.3,1408.0,294.0,12.1,1052.0,149.0,761.0,124.0,1684.0,1443.0,16.8,53.2,1.01,23.0,2.0,4.0,4.0,2.4,148.0,131.33333333333334,12.100000000000003,1.9,115.0,124.0,10.1
2004-04-03 00:00:00,1.6,1254.0,139.0,9.0,941.0,98.0,828.0,106.0,1566.0,1270.0,17.1,51.8,0.999,0.0,3.0,5.0,4.0,1.933333333333333,120.66666666666667,118.0,10.400000000000004,2.3,149.0,124.0,12.1
2004-04-03 01:00:00,1.3,1141.0,98.0,6.3,827.0,73.0,936.0,88.0,1488.0,1110.0,16.2,54.2,0.9933,1.0,3.0,5.0,4.0,1.7333333333333332,106.66666666666667,106.0,9.133333333333336,1.6,98.0,106.0,9.0
2004-04-03 02:00:00,1.2,1141.0,88.0,5.3,777.0,69.0,986.0,83.0,1455.0,1060.0,15.1,58.2,0.9886,2.0,3.0,5.0,4.0,1.3666666666666665,80.0,92.33333333333333,6.86666666666667,1.3,73.0,88.0,6.3
2004-04-03 05:00:00,0.8,1005.0,57.0,3.3,673.0,56.0,1103.0,64.0,1387.0,905.0,13.7,61.6,0.9631,5.0,3.0,5.0,4.0,0.833333333333333,58.0,69.0,3.3666666666666702,0.8,60.0,74.0,3.0
2004-04-03 06:00:00,0.9,1041.0,60.0,3.5,683.0,73.0,1112.0,69.0,1398.0,899.0,13.9,59.6,0.9408,6.0,3.0,5.0,4.0,0.833333333333333,63.0,69.0,3.2666666666666706,0.8,56.0,64.0,3.3
2004-04-03 07:00:00,2.0,1272.0,200.0,9.5,959.0,159.0,846.0,91.0,1660.0,1136.0,13.3,61.7,0.9399,7.0,3.0,5.0,4.0,1.233333333333333,96.0,74.66666666666667,5.433333333333337,0.9,73.0,69.0,3.5
2004-04-03 08:00:00,3.0,1436.0,451.0,15.2,1154.0,203.0,704.0,96.0,1872.0,1391.0,15.1,55.8,0.9486,8.0,3.0,5.0,4.0,1.9666666666666661,145.0,85.33333333333333,9.400000000000004,2.0,159.0,91.0,9.5
2004-04-03 09:00:00,3.1,1472.0,422.0,14.3,1126.0,211.0,720.0,106.0,1816.0,1460.0,17.0,50.5,0.9684,9.0,3.0,5.0,4.0,2.6999999999999993,191.0,97.66666666666667,13.000000000000005,3.0,203.0,96.0,15.2
2004-04-05 11:00:00,3.0,1430.0,339.0,13.7,1107.0,228.0,713.0,121.0,1853.0,1409.0,16.6,55.2,1.0382,11.0,5.0,0.0,4.0,3.0499999999999994,232.0,122.5,15.400000000000006,3.1,236.0,124.0,14.3
2004-04-05 12:00:00,3.2,1498.0,445.0,15.7,1171.0,206.0,684.0,114.0,1942.0,1434.0,17.0,54.3,1.0434,12.0,5.0,0.0,4.0,3.0999999999999996,223.33333333333334,119.66666666666667,14.56666666666667,3.0,228.0,121.0,13.7
2004-04-05 13:00:00,3.1,1454.0,535.0,15.4,1162.0,188.0,682.0,114.0,1915.0,1457.0,18.0,51.5,1.0552,13.0,5.0,0.0,4.0,3.0999999999999996,207.33333333333334,116.33333333333333,14.933333333333337,3.2,206.0,114.0,15.7
2004-04-05 14:00:00,2.5,1402.0,278.0,12.6,1069.0,158.0,733.0,106.0,1793.0,1325.0,19.5,47.5,1.0653,14.0,5.0,0.0,4.0,2.933333333333333,184.0,111.33333333333333,14.56666666666667,3.1,188.0,114.0,15.4
2004-04-05 15:00:00,2.1,1327.0,256.0,9.8,971.0,124.0,803.0,89.0,1705.0,1120.0,21.6,41.7,1.0606,15.0,5.0,0.0,4.0,2.566666666666666,156.66666666666666,103.0,12.600000000000003,2.5,158.0,106.0,12.6
2004-04-05 16:00:00,2.0,1273.0,245.0,9.6,963.0,98.0,832.0,82.0,1662.0,931.0,22.2,38.3,1.0106,16.0,5.0,0.0,4.0,2.1999999999999997,126.66666666666667,92.33333333333333,10.666666666666671,2.1,124.0,89.0,9.8
2004-04-05 17:00:00,3.2,1457.0,458.0,16.3,1190.0,160.0,678.0,111.0,1877.0,1212.0,20.3,42.8,1.0053,17.0,5.0,0.0,4.0,2.433333333333333,127.33333333333333,94.0,11.900000000000004,2.0,98.0,82.0,9.6
2004-04-05 18:00:00,4.1,1543.0,710.0,19.8,1290.0,194.0,631.0,132.0,2011.0,1353.0,19.7,45.4,1.0312,18.0,5.0,0.0,4.0,3.0999999999999996,150.66666666666666,108.33333333333333,15.233333333333336,3.2,160.0,111.0,16.3
2004-04-05 19:00:00,3.9,1499.0,678.0,18.0,1239.0,174.0,651.0,121.0,1957.0,1359.0,18.8,47.5,1.0199,19.0,5.0,0.0,4.0,3.733333333333333,176.0,121.33333333333333,18.033333333333335,4.1,194.0,132.0,19.8
2004-04-05 20:00:00,3.1,1378.0,436.0,13.6,1102.0,157.0,742.0,116.0,1796.0,1273.0,17.9,49.4,1.0064,20.0,5.0,0.0,4.0,3.6999999999999993,175.0,123.0,17.133333333333336,3.9,174.0,121.0,18.0
2004-04-05 21:00:00,2.0,1243.0,178.0,8.7,928.0,109.0,852.0,100.0,1622.0,1079.0,17.5,50.9,1.009,21.0,5.0,0.0,4.0,2.9999999999999996,146.66666666666666,112.33333333333333,13.433333333333337,3.1,157.0,116.0,13.6
2004-04-05 22:00:00,1.7,1196.0,160.0,7.7,885.0,85.0,884.0,89.0,1589.0,973.0,17.4,51.8,1.023,22.0,5.0,0.0,4.0,2.266666666666666,117.0,101.66666666666667,10.000000000000004,2.0,109.0,100.0,8.7
2004-04-05 23:00:00,1.6,1137.0,177.0,7.3,869.0,90.0,890.0,92.0,1554.0,951.0,17.0,53.9,1.0363,23.0,5.0,0.0,4.0,1.766666666666666,94.66666666666667,93.66666666666667,7.900000000000003,1.7,85.0,89.0,7.7
2004-04-06 00:00:00,1.0,1015.0,101.0,4.1,718.0,61.0,1065.0,71.0,1428.0,714.0,16.6,55.4,1.0408,0.0,6.0,1.0,4.0,1.4333333333333327,78.66666666666667,84.0,6.36666666666667,1.6,90.0,92.0,7.3
2004-04-06 01:00:00,0.8,978.0,66.0,2.7,635.0,36.0,1188.0,51.0,1382.0,579.0,15.9,57.0,1.0224,1.0,6.0,1.0,4.0,1.1333333333333326,62.333333333333336,71.33333333333333,4.700000000000004,1.0,61.0,71.0,4.1
2004-04-06 02:00:00,0.5,933.0,40.0,1.5,547.0,25.0,1357.0,39.0,1336.0,542.0,15.0,59.2,1.0059,2.0,6.0,1.0,4.0,0.766666666666666,40.666666666666664,53.666666666666664,2.7666666666666706,0.8,36.0,51.0,2.7
2004-04-06 05:00:00,0.8,980.0,62.0,3.4,677.0,73.0,1141.0,64.0,1435.0,659.0,14.6,58.8,0.9711,5.0,6.0,1.0,4.0,0.5999999999999994,48.5,49.5,2.3666666666666702,0.5,24.0,35.0,1.8
